contractID,symbol,expiration,strike,type,last,mark,bid,bid_size,ask,ask_size,volume,open_interest,date,implied_volatility,delta,gamma,theta,vega,rho
AAPL250417P00242500,AAPL,2025-04-17,242.50,put,44.88,45.42,44.15,100,46.70,100,2,0,2025-04-17,1.85449,-1.00000,0.00000,0.02876,0.00000,-0.00664
AAPL250417C00245000,AAPL,2025-04-17,245.00,call,0.01,0.01,0.00,0,0.01,2395,78,22986,2025-04-17,1.45120,0.00231,0.00048,-0.05409,0.00074,0.00001
AAPL250417P00245000,AAPL,2025-04-17,245.00,put,48.20,47.85,46.95,100,48.75,100,28,396,2025-04-17,1.95634,-1.00000,0.00000,0.02906,0.00000,-0.00671
AAPL250417C00250000,AAPL,2025-04-17,250.00,call,0.01,0.01,0.00,0,0.01,2978,44,19513,2025-04-17,1.57147,0.00215,0.00042,-0.05490,0.00070,0.00001
AAPL250417P00250000,AAPL,2025-04-17,250.00,put,52.35,52.92,51.65,100,54.20,100,4,83,2025-04-17,2.16004,-1.00000,0.00000,0.02965,0.00000,-0.00685
AAPL250417C00255000,AAPL,2025-04-17,255.00,call,0.01,0.01,0.00,0,0.01,906,81,17040,2025-04-17,1.68824,0.00201,0.00037,-0.05558,0.00066,0.00001
AAPL250417P00255000,AAPL,2025-04-17,255.00,put,58.91,57.92,56.65,100,59.20,100,8,53,2025-04-17,2.36375,-1.00000,0.00000,0.03025,0.00000,-0.00699
AAPL250417C00260000,AAPL,2025-04-17,260.00,call,0.01,0.01,0.00,0,0.01,1207,18,17722,2025-04-17,1.80195,0.00190,0.00033,-0.05621,0.00062,0.00001
AAPL250417P00260000,AAPL,2025-04-17,260.00,put,0.00,62.92,61.65,100,64.20,100,0,23,2025-04-17,2.56745,-1.00000,0.00000,0.03084,0.00000,-0.00712
AAPL250417C00265000,AAPL,2025-04-17,265.00,call,0.01,0.01,0.00,0,0.01,1507,13,23344,2025-04-17,1.91293,0.00180,0.00029,-0.05685,0.00059,0.00001
AAPL250417P00265000,AAPL,2025-04-17,265.00,put,0.00,67.93,66.65,100,69.20,100,0,0,2025-04-17,2.77115,-1.00000,0.00000,0.03143,0.00000,-0.00726
AAPL250417C00270000,AAPL,2025-04-17,270.00,call,0.01,0.01,0.00,0,0.01,2110,2,9798,2025-04-17,2.02100,0.00171,0.00026,-0.05740,0.00057,0.00001
AAPL250417P00270000,AAPL,2025-04-17,270.00,put,0.00,72.93,71.65,100,74.20,100,0,1,2025-04-17,2.97485,-1.00000,0.00000,0.03203,0.00000,-0.00740
AAPL250417C00275000,AAPL,2025-04-17,275.00,call,0.01,0.01,0.00,0,0.01,2560,0,6501,2025-04-17,2.12649,0.00164,0.00024,-0.05792,0.00054,0.00001
AAPL250417P00275000,AAPL,2025-04-17,275.00,put,0.00,77.90,76.60,100,79.20,100,0,0,2025-04-17,3.17855,-1.00000,0.00000,0.03262,0.00000,-0.00753
AAPL250417C00280000,AAPL,2025-04-17,280.00,call,0.01,0.01,0.00,0,0.01,6009,0,6682,2025-04-17,2.22953,0.00157,0.00022,-0.05841,0.00052,0.00001
AAPL250417P00280000,AAPL,2025-04-17,280.00,put,0.00,82.93,81.65,100,84.20,100,0,10,2025-04-17,3.38225,-1.00000,0.00000,0.03321,0.00000,-0.00767
AAPL250417C00285000,AAPL,2025-04-17,285.00,call,0.01,0.01,0.00,0,0.01,3459,22,5055,2025-04-17,2.33029,0.00151,0.00020,-0.05888,0.00051,0.00001
AAPL250417P00285000,AAPL,2025-04-17,285.00,put,0.00,88.28,86.65,100,89.90,100,0,0,2025-04-17,3.40435,-0.97633,0.00159,-0.94648,0.00576,-0.00769
AAPL250417C00290000,AAPL,2025-04-17,290.00,call,0.01,0.01,0.00,0,0.01,11997,91,2623,2025-04-17,2.42877,0.00145,0.00019,-0.05930,0.00049,0.00001
AAPL250417P00290000,AAPL,2025-04-17,290.00,put,0.00,93.28,91.65,100,94.90,100,0,0,2025-04-17,3.53697,-0.97703,0.00149,-0.95850,0.00561,-0.00783
AAPL250417C00295000,AAPL,2025-04-17,295.00,call,0.01,0.01,0.00,0,0.01,4060,0,3629,2025-04-17,2.52511,0.00140,0.00018,-0.05970,0.00047,0.00001
AAPL250417P00295000,AAPL,2025-04-17,295.00,put,0.00,98.28,96.65,100,99.90,100,0,0,2025-04-17,3.66654,-0.97767,0.00141,-0.97008,0.00548,-0.00797
AAPL250417C00300000,AAPL,2025-04-17,300.00,call,0.01,0.01,0.00,0,0.01,4510,0,7663,2025-04-17,2.61946,0.00136,0.00016,-0.06009,0.00046,0.00001
AAPL250417P00300000,AAPL,2025-04-17,300.00,put,103.78,103.28,101.65,100,104.90,100,3,0,2025-04-17,3.79306,-0.97826,0.00133,-0.98103,0.00536,-0.00811
AAPL250417C00305000,AAPL,2025-04-17,305.00,call,0.01,0.01,0.00,0,0.01,308,0,1886,2025-04-17,2.71184,0.00131,0.00015,-0.06045,0.00045,0.00001
AAPL250417P00305000,AAPL,2025-04-17,305.00,put,0.00,108.28,106.65,100,109.90,100,0,0,2025-04-17,3.91684,-0.97879,0.00126,-0.99163,0.00525,-0.00825
AAPL250417C00310000,AAPL,2025-04-17,310.00,call,0.01,0.01,0.00,0,0.01,308,0,618,2025-04-17,2.80254,0.00128,0.00015,-0.06084,0.00043,0.00001
AAPL250417P00310000,AAPL,2025-04-17,310.00,put,0.00,113.28,111.65,100,114.90,100,0,0,2025-04-17,4.03787,-0.97929,0.00120,-1.00174,0.00514,-0.00839
AAPL250417C00315000,AAPL,2025-04-17,315.00,call,0.01,0.01,0.00,0,0.01,308,0,437,2025-04-17,2.89126,0.00124,0.00014,-0.06116,0.00042,0.00001
AAPL250417P00315000,AAPL,2025-04-17,315.00,put,0.00,118.28,116.65,100,119.90,100,0,0,2025-04-17,4.15647,-0.97975,0.00114,-1.01163,0.00505,-0.00853
AAPL250417C00320000,AAPL,2025-04-17,320.00,call,0.01,0.01,0.00,0,0.01,308,0,1315,2025-04-17,2.97845,0.00121,0.00013,-0.06150,0.00041,0.00001
AAPL250417P00320000,AAPL,2025-04-17,320.00,put,0.00,122.93,121.65,100,124.20,100,0,0,2025-04-17,5.01186,-1.00000,0.00000,0.03796,0.00000,-0.00877
AAPL250417C00325000,AAPL,2025-04-17,325.00,call,0.01,0.01,0.00,0,0.01,308,0,669,2025-04-17,3.06381,0.00118,0.00012,-0.06179,0.00040,0.00001
AAPL250417P00325000,AAPL,2025-04-17,325.00,put,0.00,128.28,126.65,100,129.90,100,0,0,2025-04-17,4.38649,-0.98056,0.00104,-1.03050,0.00487,-0.00881
AAPL250417C00330000,AAPL,2025-04-17,330.00,call,0.01,0.01,0.00,0,0.01,308,0,851,2025-04-17,3.14780,0.00115,0.00012,-0.06211,0.00039,0.00001
AAPL250417P00330000,AAPL,2025-04-17,330.00,put,134.32,132.93,131.65,100,134.20,100,4,0,2025-04-17,5.41926,-1.00000,0.00000,0.03914,0.00000,-0.00904
AAPL250417C00335000,AAPL,2025-04-17,335.00,call,0.01,0.01,0.00,0,0.01,308,0,1163,2025-04-17,3.23012,0.00112,0.00011,-0.06239,0.00039,0.00001
AAPL250417P00335000,AAPL,2025-04-17,335.00,put,0.00,137.93,136.65,100,139.20,100,0,0,2025-04-17,5.62296,-1.00000,0.00000,0.03974,0.00000,-0.00918
AAPL250417C00340000,AAPL,2025-04-17,340.00,call,0.01,0.01,0.00,0,0.01,4497,13,5412,2025-04-17,3.31106,0.00110,0.00011,-0.06267,0.00038,0.00001
AAPL250417P00340000,AAPL,2025-04-17,340.00,put,0.00,142.93,141.65,100,144.20,100,0,0,2025-04-17,5.82666,-1.00000,0.00000,0.04033,0.00000,-0.00931
AAPL250425C00100000,AAPL,2025-04-25,100.00,call,97.30,96.97,96.10,100,97.85,100,0,18,2025-04-17,0.87800,1.00000,0.00000,-0.01185,0.00000,0.02190
AAPL250425P00100000,AAPL,2025-04-25,100.00,put,0.01,0.01,0.00,0,0.01,12540,1010,5025,2025-04-17,1.50425,-0.00079,0.00006,-0.00741,0.00079,-0.00004
AAPL250425C00110000,AAPL,2025-04-25,110.00,call,83.66,86.85,86.30,105,87.40,44,0,19,2025-04-17,0.78746,1.00000,0.00000,-0.01304,0.00000,0.02409
AAPL250425P00110000,AAPL,2025-04-25,110.00,put,0.01,0.01,0.00,0,0.01,540,1401,1980,2025-04-17,1.30440,-0.00091,0.00008,-0.00731,0.00090,-0.00004
AAPL250425C00120000,AAPL,2025-04-25,120.00,call,82.20,77.15,76.25,105,78.05,105,0,65,2025-04-17,1.32925,0.99563,0.00033,-0.04521,0.00374,0.02608
AAPL250425P00120000,AAPL,2025-04-25,120.00,put,0.01,0.01,0.00,0,0.01,1000,1203,1150,2025-04-17,1.12102,-0.00105,0.00011,-0.00719,0.00103,-0.00005
AAPL250425C00125000,AAPL,2025-04-25,125.00,call,73.45,72.15,71.20,105,73.10,105,2,30,2025-04-17,1.21675,0.99560,0.00036,-0.04329,0.00376,0.02717
AAPL250425P00125000,AAPL,2025-04-25,125.00,put,0.01,0.01,0.00,0,0.02,653,1721,1492,2025-04-17,1.03475,-0.00114,0.00013,-0.00712,0.00111,-0.00005
AAPL250425C00126000,AAPL,2025-04-25,126.00,call,70.13,71.30,70.45,94,72.15,105,4,3,2025-04-17,1.42452,0.98708,0.00080,-0.10106,0.00971,0.02699
AAPL250425P00126000,AAPL,2025-04-25,126.00,put,0.00,0.01,0.00,0,0.03,5,0,756,2025-04-17,1.01783,-0.00116,0.00013,-0.00711,0.00112,-0.00005
AAPL250425C00127000,AAPL,2025-04-25,127.00,call,69.08,70.10,69.10,105,71.10,105,4,0,2025-04-17,0.63356,1.00000,0.00000,-0.01505,0.00000,0.02781
AAPL250425P00127000,AAPL,2025-04-25,127.00,put,0.00,0.01,0.00,0,0.03,5,0,0,2025-04-17,1.00106,-0.00117,0.00013,-0.00709,0.00114,-0.00005
AAPL250425C00128000,AAPL,2025-04-25,128.00,call,68.93,69.05,68.60,68,69.50,52,5,0,2025-04-17,0.62450,1.00000,0.00000,-0.01517,0.00000,0.02803
AAPL250425P00128000,AAPL,2025-04-25,128.00,put,0.00,0.01,0.00,0,0.03,5,0,35,2025-04-17,0.98444,-0.00119,0.00014,-0.00708,0.00116,-0.00005
AAPL250425C00129000,AAPL,2025-04-25,129.00,call,67.91,68.35,67.50,84,69.20,3,5,0,2025-04-17,1.40135,0.98417,0.00097,-0.11621,0.01157,0.02751
AAPL250425P00129000,AAPL,2025-04-25,129.00,put,0.00,0.01,0.00,0,0.03,5,0,4,2025-04-17,0.96798,-0.00121,0.00014,-0.00707,0.00117,-0.00005
AAPL250425C00130000,AAPL,2025-04-25,130.00,call,66.80,67.22,66.50,84,67.95,105,6,122,2025-04-17,1.23916,0.99092,0.00068,-0.07053,0.00715,0.02805
AAPL250425P00130000,AAPL,2025-04-25,130.00,put,0.01,0.01,0.00,0,0.02,1,2446,2509,2025-04-17,0.95152,-0.00123,0.00015,-0.00705,0.00119,-0.00006
AAPL250425C00131000,AAPL,2025-04-25,131.00,call,65.86,66.33,65.45,93,67.20,3,5,0,2025-04-17,1.33764,0.98475,0.00098,-0.10878,0.01120,0.02798
AAPL250425P00131000,AAPL,2025-04-25,131.00,put,0.01,0.01,0.00,0,0.02,1,219,26,2025-04-17,0.93521,-0.00125,0.00015,-0.00703,0.00121,-0.00006
AAPL250425C00132000,AAPL,2025-04-25,132.00,call,64.02,65.32,64.55,84,66.10,105,4,0,2025-04-17,1.30578,0.98508,0.00099,-0.10497,0.01099,0.02821
AAPL250425P00132000,AAPL,2025-04-25,132.00,put,0.00,0.01,0.00,0,0.02,15,0,0,2025-04-17,0.91905,-0.00128,0.00016,-0.00702,0.00123,-0.00006
AAPL250425C00133000,AAPL,2025-04-25,133.00,call,63.06,63.98,63.55,89,64.40,5,4,0,2025-04-17,0.57923,1.00000,0.00000,-0.01576,0.00000,0.02912
AAPL250425P00133000,AAPL,2025-04-25,133.00,put,0.00,0.01,0.00,0,0.02,10,0,7,2025-04-17,0.90289,-0.00130,0.00016,-0.00700,0.00125,-0.00006
AAPL250425C00134000,AAPL,2025-04-25,134.00,call,61.40,63.45,62.55,75,64.35,3,0,4,2025-04-17,1.35974,0.97827,0.00131,-0.14408,0.01515,0.02833
AAPL250425P00134000,AAPL,2025-04-25,134.00,put,0.00,0.01,0.00,0,0.03,5,0,81,2025-04-17,0.88704,-0.00132,0.00017,-0.00699,0.00127,-0.00006
AAPL250425C00135000,AAPL,2025-04-25,135.00,call,59.96,62.17,61.15,105,63.20,105,0,76,2025-04-17,1.05090,0.99400,0.00055,-0.04840,0.00496,0.02929
AAPL250425P00135000,AAPL,2025-04-25,135.00,put,0.01,0.02,0.01,48,0.03,6,14,5562,2025-04-17,0.92972,-0.00240,0.00028,-0.01260,0.00218,-0.00011
AAPL250425C00136000,AAPL,2025-04-25,136.00,call,69.93,61.33,60.50,98,62.15,105,0,4,2025-04-17,1.22529,0.98375,0.00114,-0.10632,0.01183,0.02903
AAPL250425P00136000,AAPL,2025-04-25,136.00,put,0.00,0.01,0.00,0,0.04,5,0,29,2025-04-17,0.85533,-0.00137,0.00018,-0.00695,0.00131,-0.00006
AAPL250425C00137000,AAPL,2025-04-25,137.00,call,0.00,60.28,59.45,89,61.10,105,0,0,2025-04-17,1.15807,0.98642,0.00103,-0.08927,0.01014,0.02938
AAPL250425P00137000,AAPL,2025-04-25,137.00,put,0.00,0.01,0.00,0,0.04,5,0,47,2025-04-17,0.83978,-0.00139,0.00019,-0.00695,0.00133,-0.00006
AAPL250425C00138000,AAPL,2025-04-25,138.00,call,67.91,59.42,58.50,85,60.35,3,0,4,2025-04-17,1.24785,0.97850,0.00141,-0.13289,0.01501,0.02922
AAPL250425P00138000,AAPL,2025-04-25,138.00,put,0.02,0.01,0.00,0,0.04,5,72,532,2025-04-17,0.82408,-0.00142,0.00019,-0.00692,0.00135,-0.00006
AAPL250425C00139000,AAPL,2025-04-25,139.00,call,0.00,57.95,57.50,85,58.40,5,0,0,2025-04-17,0.52491,1.00000,0.00000,-0.01647,0.00000,0.03044
AAPL250425P00139000,AAPL,2025-04-25,139.00,put,0.02,0.01,0.00,0,0.03,1,36,21,2025-04-17,0.80868,-0.00144,0.00020,-0.00691,0.00137,-0.00006
AAPL250425C00140000,AAPL,2025-04-25,140.00,call,56.66,57.17,56.20,105,58.15,105,54,115,2025-04-17,0.95030,0.99386,0.00063,-0.04649,0.00506,0.03038
AAPL250425P00140000,AAPL,2025-04-25,140.00,put,0.02,0.02,0.01,102,0.03,1,288,1733,2025-04-17,0.84740,-0.00262,0.00033,-0.01244,0.00236,-0.00012
AAPL250425C00141000,AAPL,2025-04-25,141.00,call,61.66,56.08,55.50,96,56.65,59,0,4,2025-04-17,0.50681,1.00000,0.00000,-0.01671,0.00000,0.03087
AAPL250425P00141000,AAPL,2025-04-25,141.00,put,0.02,0.02,0.01,13,0.03,10,156,22,2025-04-17,0.83125,-0.00267,0.00034,-0.01240,0.00240,-0.00012
AAPL250425C00142000,AAPL,2025-04-25,142.00,call,52.29,54.88,54.20,105,55.55,56,0,6,2025-04-17,0.49775,1.00000,0.00000,-0.01683,0.00000,0.03109
AAPL250425P00142000,AAPL,2025-04-25,142.00,put,0.03,0.03,0.01,48,0.04,9,270,8,2025-04-17,0.85015,-0.00378,0.00045,-0.01737,0.00329,-0.00017
AAPL250425C00143000,AAPL,2025-04-25,143.00,call,51.32,54.10,53.65,79,54.55,52,0,4,2025-04-17,0.48870,1.00000,0.00000,-0.01695,0.00000,0.03131
AAPL250425P00143000,AAPL,2025-04-25,143.00,put,0.02,0.03,0.01,30,0.05,9,148,290,2025-04-17,0.83368,-0.00386,0.00047,-0.01734,0.00335,-0.00017
AAPL250425C00144000,AAPL,2025-04-25,144.00,call,60.39,53.20,52.20,105,54.20,105,0,4,2025-04-17,0.92194,0.99112,0.00089,-0.05722,0.00701,0.03113
AAPL250425P00144000,AAPL,2025-04-25,144.00,put,0.03,0.03,0.01,84,0.04,1,224,55,2025-04-17,0.81707,-0.00393,0.00049,-0.01726,0.00340,-0.00018
AAPL250425C00145000,AAPL,2025-04-25,145.00,call,50.13,52.05,51.55,77,52.55,49,1,62,2025-04-17,0.47059,1.00000,0.00000,-0.01719,0.00000,0.03175
AAPL250425P00145000,AAPL,2025-04-25,145.00,put,0.02,0.03,0.02,78,0.04,21,1018,1892,2025-04-17,0.80076,-0.00401,0.00051,-0.01722,0.00346,-0.00018
AAPL250425C00146000,AAPL,2025-04-25,146.00,call,50.60,51.05,50.10,105,52.00,105,1,4,2025-04-17,0.46154,1.00000,0.00000,-0.01730,0.00000,0.03197
AAPL250425P00146000,AAPL,2025-04-25,146.00,put,0.04,0.04,0.02,13,0.05,59,565,10,2025-04-17,0.81006,-0.00516,0.00063,-0.02181,0.00433,-0.00023
AAPL250425C00147000,AAPL,2025-04-25,147.00,call,57.61,50.10,49.55,84,50.65,42,0,5,2025-04-17,0.45249,1.00000,0.00000,-0.01742,0.00000,0.03219
AAPL250425P00147000,AAPL,2025-04-25,147.00,put,0.05,0.04,0.02,15,0.05,17,122,322,2025-04-17,0.79344,-0.00526,0.00065,-0.02174,0.00441,-0.00024
AAPL250425C00148000,AAPL,2025-04-25,148.00,call,47.20,49.42,48.65,72,50.20,105,1,5,2025-04-17,1.02895,0.97495,0.00195,-0.12671,0.01707,0.03126
AAPL250425P00148000,AAPL,2025-04-25,148.00,put,0.03,0.04,0.02,76,0.06,5,1424,172,2025-04-17,0.77683,-0.00536,0.00068,-0.02165,0.00449,-0.00024
AAPL250425C00149000,AAPL,2025-04-25,149.00,call,47.51,48.02,47.55,77,48.50,5,1,6,2025-04-17,0.43438,1.00000,0.00000,-0.01766,0.00000,0.03263
AAPL250425P00149000,AAPL,2025-04-25,149.00,put,0.05,0.04,0.03,55,0.06,5,339,379,2025-04-17,0.76036,-0.00547,0.00071,-0.02158,0.00457,-0.00024
AAPL250425C00150000,AAPL,2025-04-25,150.00,call,48.31,47.08,46.55,78,47.60,34,21,99,2025-04-17,0.42533,1.00000,0.00000,-0.01778,0.00000,0.03285
AAPL250425P00150000,AAPL,2025-04-25,150.00,put,0.05,0.05,0.04,72,0.06,87,449,3381,2025-04-17,0.76387,-0.00668,0.00084,-0.02585,0.00545,-0.00030
AAPL250425C00152500,AAPL,2025-04-25,152.50,call,44.46,44.83,44.15,66,45.50,104,1,1,2025-04-17,0.87941,0.97923,0.00195,-0.09768,0.01458,0.03245
AAPL250425P00152500,AAPL,2025-04-25,152.50,put,0.06,0.06,0.04,52,0.07,38,147,1085,2025-04-17,0.73872,-0.00812,0.00103,-0.02970,0.00647,-0.00036
AAPL250425C00155000,AAPL,2025-04-25,155.00,call,42.12,42.05,41.45,84,42.65,31,3,226,2025-04-17,0.38006,1.00000,0.00000,-0.01837,0.00000,0.03394
AAPL250425P00155000,AAPL,2025-04-25,155.00,put,0.07,0.07,0.05,68,0.08,97,738,2461,2025-04-17,0.71097,-0.00968,0.00125,-0.03332,0.00755,-0.00043
AAPL250425C00157500,AAPL,2025-04-25,157.50,call,45.25,39.88,38.95,80,40.80,105,0,3,2025-04-17,0.81051,0.97332,0.00261,-0.10919,0.01800,0.03328
AAPL250425P00157500,AAPL,2025-04-25,157.50,put,0.08,0.07,0.06,100,0.08,100,956,638,2025-04-17,0.66890,-0.01023,0.00139,-0.03290,0.00793,-0.00046
AAPL250425C00160000,AAPL,2025-04-25,160.00,call,37.52,37.15,36.75,38,37.55,11,60,146,2025-04-17,0.53491,0.99629,0.00071,-0.02968,0.00323,0.03487
AAPL250425P00160000,AAPL,2025-04-25,160.00,put,0.09,0.10,0.09,50,0.11,43,2213,4981,2025-04-17,0.65915,-0.01429,0.00189,-0.04329,0.01059,-0.00064
AAPL250425C00162500,AAPL,2025-04-25,162.50,call,33.70,34.62,34.05,63,35.20,18,0,10,2025-04-17,0.31216,1.00000,0.00000,-0.01926,0.00000,0.03558
AAPL250425P00162500,AAPL,2025-04-25,162.50,put,0.15,0.12,0.11,6,0.14,57,170,321,2025-04-17,0.63323,-0.01745,0.00233,-0.04933,0.01257,-0.00078
AAPL250425C00165000,AAPL,2025-04-25,165.00,call,31.95,32.15,31.70,11,32.60,5,57,8992,2025-04-17,0.44863,0.99668,0.00077,-0.02766,0.00292,0.03598
AAPL250425P00165000,AAPL,2025-04-25,165.00,put,0.15,0.15,0.14,46,0.16,13,2546,11541,2025-04-17,0.61082,-0.02197,0.00294,-0.05782,0.01529,-0.00098
AAPL250425C00167500,AAPL,2025-04-25,167.50,call,29.95,29.70,29.15,54,30.25,44,2,484,2025-04-17,0.49574,0.98805,0.00215,-0.04769,0.00908,0.03615
AAPL250425P00167500,AAPL,2025-04-25,167.50,put,0.20,0.19,0.18,8,0.20,5,1247,1365,2025-04-17,0.58948,-0.02793,0.00373,-0.06821,0.01870,-0.00125
AAPL250425C00170000,AAPL,2025-04-25,170.00,call,27.60,27.10,26.40,83,27.80,17,818,415,2025-04-17,0.24426,1.00000,0.00000,-0.02015,0.00000,0.03722
AAPL250425P00170000,AAPL,2025-04-25,170.00,put,0.24,0.24,0.23,58,0.25,30,4433,5393,2025-04-17,0.56768,-0.03546,0.00472,-0.07995,0.02278,-0.00158
AAPL250425C00172500,AAPL,2025-04-25,172.50,call,25.25,24.95,24.20,61,25.70,6,35,385,2025-04-17,0.54665,0.95467,0.00598,-0.11434,0.02780,0.03575
AAPL250425P00172500,AAPL,2025-04-25,172.50,put,0.30,0.31,0.29,40,0.33,113,1754,1841,2025-04-17,0.54787,-0.04567,0.00600,-0.09468,0.02797,-0.00204
AAPL250425C00175000,AAPL,2025-04-25,175.00,call,24.10,22.40,22.10,12,22.70,6,924,568,2025-04-17,0.48003,0.95671,0.00656,-0.10008,0.02679,0.03640
AAPL250425P00175000,AAPL,2025-04-25,175.00,put,0.41,0.41,0.40,31,0.42,133,4022,4211,2025-04-17,0.53080,-0.05974,0.00767,-0.11340,0.03462,-0.00267
AAPL250425C00177500,AAPL,2025-04-25,177.50,call,20.40,20.05,19.75,10,20.35,15,96,668,2025-04-17,0.47821,0.93570,0.00902,-0.12907,0.03667,0.03600
AAPL250425P00177500,AAPL,2025-04-25,177.50,put,0.52,0.53,0.52,30,0.54,59,3823,2742,2025-04-17,0.51083,-0.07675,0.00967,-0.13227,0.04201,-0.00343
AAPL250425C00180000,AAPL,2025-04-25,180.00,call,17.75,17.70,17.50,3,17.90,1,234,1153,2025-04-17,0.46250,0.91381,0.01166,-0.15180,0.04585,0.03557
AAPL250425P00180000,AAPL,2025-04-25,180.00,put,0.69,0.69,0.68,30,0.70,8,6365,11373,2025-04-17,0.49162,-0.09888,0.01214,-0.15357,0.05076,-0.00442
AAPL250425C00182500,AAPL,2025-04-25,182.50,call,15.20,15.52,15.35,1,15.70,3,159,895,2025-04-17,0.46692,0.87551,0.01507,-0.19331,0.05986,0.03440
AAPL250425P00182500,AAPL,2025-04-25,182.50,put,0.89,0.92,0.90,10,0.94,47,1615,1969,2025-04-17,0.47577,-0.12867,0.01514,-0.17902,0.06125,-0.00576
AAPL250425C00185000,AAPL,2025-04-25,185.00,call,13.25,13.25,13.05,1,13.45,6,364,636,2025-04-17,0.44208,0.84278,0.01866,-0.21193,0.07014,0.03348
AAPL250425P00185000,AAPL,2025-04-25,185.00,put,1.17,1.21,1.19,20,1.23,13,5400,5807,2025-04-17,0.45824,-0.16532,0.01860,-0.20358,0.07248,-0.00740
AAPL250425C00187500,AAPL,2025-04-25,187.50,call,11.23,11.15,11.05,9,11.25,2,526,844,2025-04-17,0.42943,0.79462,0.02271,-0.23987,0.08295,0.03186
AAPL250425P00187500,AAPL,2025-04-25,187.50,put,1.60,1.60,1.58,7,1.63,18,4411,2179,2025-04-17,0.44238,-0.21176,0.02245,-0.22838,0.08446,-0.00949
AAPL250425C00190000,AAPL,2025-04-25,190.00,call,9.05,9.20,9.10,32,9.30,2,1423,4020,2025-04-17,0.41967,0.73468,0.02678,-0.26677,0.09558,0.02970
AAPL250425P00190000,AAPL,2025-04-25,190.00,put,2.09,2.10,2.09,7,2.12,3,18593,6891,2025-04-17,0.42607,-0.26811,0.02652,-0.24935,0.09608,-0.01204
AAPL250425C00192500,AAPL,2025-04-25,192.50,call,7.40,7.35,7.25,9,7.45,5,1481,2377,2025-04-17,0.40473,0.66631,0.03082,-0.28303,0.10608,0.02716
AAPL250425P00192500,AAPL,2025-04-25,192.50,put,2.75,2.75,2.74,12,2.77,1,5406,4169,2025-04-17,0.41052,-0.33559,0.03045,-0.26461,0.10631,-0.01509
AAPL250425C00195000,AAPL,2025-04-25,195.00,call,5.67,5.67,5.60,52,5.75,24,5492,3500,2025-04-17,0.38949,0.58726,0.03428,-0.28946,0.11355,0.02411
AAPL250425P00195000,AAPL,2025-04-25,195.00,put,3.60,3.60,3.55,6,3.65,1,16441,3520,2025-04-17,0.39772,-0.41405,0.03360,-0.27235,0.11363,-0.01867
AAPL250425C00197500,AAPL,2025-04-25,197.50,call,4.27,4.25,4.20,21,4.30,12,8836,2828,2025-04-17,0.37912,0.49920,0.03608,-0.28683,0.11634,0.02062
AAPL250425P00197500,AAPL,2025-04-25,197.50,put,4.70,4.67,4.60,12,4.75,19,12674,3005,2025-04-17,0.38674,-0.50034,0.03537,-0.26897,0.11634,-0.02263
AAPL250425C00200000,AAPL,2025-04-25,200.00,call,3.05,3.05,3.00,205,3.10,42,23423,12329,2025-04-17,0.36860,0.40744,0.03611,-0.26993,0.11319,0.01692
AAPL250425P00200000,AAPL,2025-04-25,200.00,put,5.85,5.95,5.90,97,6.00,2,1818,9720,2025-04-17,0.37470,-0.59073,0.03556,-0.25087,0.11332,-0.02681
AAPL250425C00202500,AAPL,2025-04-25,202.50,call,2.11,2.08,2.05,17,2.11,8,14573,3693,2025-04-17,0.35793,0.31663,0.03411,-0.23941,0.10382,0.01321
AAPL250425P00202500,AAPL,2025-04-25,202.50,put,7.42,7.55,7.45,4,7.65,10,1344,2290,2025-04-17,0.37150,-0.67644,0.03316,-0.22656,0.10477,-0.03086
AAPL250425C00205000,AAPL,2025-04-25,205.00,call,1.37,1.38,1.35,7,1.40,9,23188,8906,2025-04-17,0.35214,0.23539,0.02995,-0.20275,0.08970,0.00986
AAPL250425P00205000,AAPL,2025-04-25,205.00,put,9.46,9.35,9.25,3,9.45,3,3808,5347,2025-04-17,0.36815,-0.75413,0.02934,-0.19261,0.09185,-0.03461
AAPL250425C00207500,AAPL,2025-04-25,207.50,call,0.89,0.88,0.85,23,0.90,20,7105,4528,2025-04-17,0.34787,0.16700,0.02466,-0.16242,0.07296,0.00702
AAPL250425P00207500,AAPL,2025-04-25,207.50,put,11.95,11.23,10.80,19,11.65,25,179,761,2025-04-17,0.35153,-0.83033,0.02465,-0.14120,0.07370,-0.03831
AAPL250425C00210000,AAPL,2025-04-25,210.00,call,0.56,0.55,0.54,2,0.56,167,23809,47587,2025-04-17,0.34635,0.11427,0.01913,-0.12458,0.05635,0.00481
AAPL250425P00210000,AAPL,2025-04-25,210.00,put,13.59,13.55,13.25,3,13.85,43,536,2346,2025-04-17,0.37623,-0.86526,0.01976,-0.12686,0.06323,-0.04033
AAPL250425C00212500,AAPL,2025-04-25,212.50,call,0.35,0.34,0.33,10,0.35,30,13617,6098,2025-04-17,0.34726,0.07622,0.01415,-0.09244,0.04179,0.00322
AAPL250425P00212500,AAPL,2025-04-25,212.50,put,15.40,15.73,15.35,36,16.10,25,87,326,2025-04-17,0.36357,-0.91379,0.01483,-0.08100,0.04586,-0.04290
AAPL250425C00215000,AAPL,2025-04-25,215.00,call,0.22,0.21,0.20,187,0.22,151,6806,10332,2025-04-17,0.35031,0.05013,0.01012,-0.06713,0.03014,0.00212
